County,stats_type,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters
Cabarrus,voter,395,UNA,W,NL,F,Age 41 - 65,55
Cabarrus,voter,130,REP,U,UN,F,Age 41 - 65,1
Cabarrus,voter,193,DEM,U,HL,F,Age 26 - 40,3
Cabarrus,voter,62,REP,W,UN,M,Age 18 - 25,11
Cabarrus,voter,131,UNA,W,HL,F,Age 26 - 40,5
Cabarrus,voter,404,DEM,B,UN,M,Age 26 - 40,11
Cabarrus,voter,395,UNA,O,HL,F,Age Over 66,1
Cabarrus,voter,189,UNA,U,UN,U,Age 26 - 40,12
Cabarrus,voter,394,DEM,U,UN,F,Age 41 - 65,1
Cabarrus,voter,138,DEM,W,UN,U,Age 18 - 25,1
Cabarrus,voter,137,DEM,M,HL,F,Age 41 - 65,2
Cabarrus,voter,192,UNA,B,UN,F,Age 26 - 40,6
Cabarrus,voter,397,UNA,M,NL,M,Age 26 - 40,1
Cabarrus,voter,400,DEM,W,NL,M,Age 18 - 25,2
Cabarrus,voter,68,UNA,I,NL,F,Age 41 - 65,1
Cabarrus,voter,405,UNA,U,HL,U,Age 41 - 65,1
Cabarrus,voter,185,DEM,B,NL,M,Age 26 - 40,55
Cabarrus,voter,134,REP,W,UN,U,Age 41 - 65,3
Cabarrus,voter,160,DEM,W,NL,F,Age 41 - 65,153
Cabarrus,voter,398,DEM,W,NL,F,Age 18 - 25,5
Cabarrus,voter,135,LIB,W,NL,F,Age 18 - 25,2
Cabarrus,voter,62,DEM,O,HL,F,Age 41 - 65,2
Cabarrus,voter,64,REP,A,UN,F,Age Over 66,1
Cabarrus,voter,185,REP,W,UN,F,Age 26 - 40,17
Cabarrus,voter,138,DEM,W,NL,F,Age 18 - 25,21
Cabarrus,voter,186,DEM,B,NL,F,Age 41 - 65,141
Cabarrus,voter,404,UNA,W,UN,M,Age 26 - 40,15
Cabarrus,voter,70,DEM,O,HL,F,Age 41 - 65,2
Cabarrus,voter,66,REP,B,NL,M,Age 41 - 65,6
Cabarrus,voter,130,REP,U,UN,U,Age 41 - 65,7
Cabarrus,voter,399,UNA,I,NL,F,Age 41 - 65,1
Cabarrus,voter,134,UNA,B,UN,M,Age Over 66,2
Cabarrus,voter,403,DEM,W,NL,F,Age 41 - 65,58
Cabarrus,voter,66,UNA,A,UN,F,Age 41 - 65,8
Cabarrus,voter,192,REP,O,HL,M,Age 18 - 25,1
Cabarrus,voter,67,DEM,O,NL,M,Age 18 - 25,1
Cabarrus,voter,404,UNA,O,HL,M,Age 41 - 65,2
Cabarrus,voter,375,REP,W,NL,F,Age 26 - 40,173
Cabarrus,voter,132,DEM,M,HL,F,Age 18 - 25,2
Cabarrus,voter,241,DEM,W,NL,F,Age 26 - 40,17
Cabarrus,voter,138,REP,W,UN,M,Age 18 - 25,15
Cabarrus,voter,64,UNA,B,UN,M,Age 26 - 40,5
Cabarrus,voter,193,DEM,O,HL,M,Age 26 - 40,2
Cabarrus,voter,188,UNA,W,NL,F,Age Over 66,19
Cabarrus,voter,402,UNA,O,NL,M,Age 26 - 40,2
Cabarrus,voter,132,DEM,O,NL,M,Age Over 66,2
Cabarrus,voter,138,REP,M,UN,U,Age 41 - 65,1
Cabarrus,voter,137,DEM,W,NL,F,Age 26 - 40,98
Cabarrus,voter,241,UNA,W,UN,F,Age 26 - 40,12
Cabarrus,voter,405,UNA,B,UN,F,Age 26 - 40,7
Cabarrus,voter,396,REP,U,NL,M,Age 41 - 65,1
Cabarrus,voter,66,UNA,W,NL,M,Age 26 - 40,66
Cabarrus,voter,186,DEM,O,HL,F,Age 41 - 65,2
Cabarrus,voter,67,UNA,W,UN,F,Age 41 - 65,19
Cabarrus,voter,64,LIB,W,NL,M,Age 26 - 40,2
Cabarrus,voter,395,UNA,U,UN,M,Age 41 - 65,2
Cabarrus,voter,64,REP,I,NL,F,Age Over 66,1
Cabarrus,voter,68,UNA,U,UN,U,Age 41 - 65,22
Cabarrus,voter,345,UNA,M,NL,F,Age 26 - 40,2
Cabarrus,voter,160,REP,I,NL,F,Age 26 - 40,1
Cabarrus,voter,405,LIB,B,UN,M,Age 41 - 65,1
Cabarrus,voter,187,DEM,W,NL,F,Age 26 - 40,25
Cabarrus,voter,396,UNA,B,UN,F,Age 26 - 40,4
Cabarrus,voter,130,UNA,B,NL,M,Age 18 - 25,6
Cabarrus,voter,400,DEM,U,UN,F,Age 18 - 25,1
Cabarrus,voter,400,REP,B,UN,F,Age 41 - 65,2
Cabarrus,voter,132,UNA,W,UN,F,Age Over 66,15
Cabarrus,voter,402,UNA,B,NL,F,Age 26 - 40,11
Caldwell,voter,1507,REP,B,NL,M,Age 26 - 40,1
Caldwell,voter,1514,DEM,U,NL,M,Age 41 - 65,3
Caldwell,voter,1523,UNA,W,NL,F,Age 18 - 25,25
Caldwell,voter,1528,REP,W,NL,F,Age 41 - 65,303
Caldwell,voter,1512,REP,O,NL,F,Age 41 - 65,1
Caldwell,voter,1504,UNA,O,NL,F,Age 26 - 40,1
Caldwell,voter,1517,UNA,A,UN,F,Age 41 - 65,1
Caldwell,voter,1514,UNA,W,UN,U,Age 26 - 40,1
Caldwell,voter,1515,UNA,O,NL,M,Age Over 66,1
Caldwell,voter,1513,LIB,W,NL,F,Age 41 - 65,1
Caldwell,voter,1513,DEM,O,HL,F,Age 41 - 65,1
Caldwell,voter,1522,UNA,O,HL,M,Age 41 - 65,1
Caldwell,voter,1504,REP,M,HL,M,Age 41 - 65,1
Caldwell,voter,1518,DEM,W,NL,M,Age 41 - 65,134
Caldwell,voter,1507,REP,W,UN,F,Age 41 - 65,13
Caldwell,voter,1504,UNA,W,NL,M,Age 26 - 40,117
Caldwell,voter,1512,UNA,B,NL,F,Age 41 - 65,8
Caldwell,voter,1529,REP,U,UN,F,Age 41 - 65,2
Caldwell,voter,1513,REP,W,UN,M,Age 41 - 65,45
Caldwell,voter,1529,DEM,B,UN,F,Age 18 - 25,6
Caldwell,voter,1524,UNA,W,UN,M,Age 41 - 65,17
Caldwell,voter,1522,DEM,B,UN,F,Age 18 - 25,1
Caldwell,voter,1522,DEM,W,UN,F,Age 41 - 65,19
Caldwell,voter,1515,LIB,I,NL,M,Age 26 - 40,1
Caldwell,voter,1518,DEM,A,NL,F,Age 18 - 25,2
Caldwell,voter,1521,DEM,W,NL,F,Age 26 - 40,46
Caldwell,voter,1523,REP,W,UN,F,Age 26 - 40,8
Caldwell,voter,1527,UNA,W,NL,F,Age 26 - 40,21
Caldwell,voter,1501,REP,W,NL,M,Age 18 - 25,29
Caldwell,voter,1508,DEM,M,NL,F,Age 26 - 40,1
Caldwell,voter,1504,DEM,W,UN,M,Age 26 - 40,6
Caldwell,voter,1517,DEM,W,UN,F,Age 41 - 65,7
Caldwell,voter,1518,UNA,B,NL,M,Age 26 - 40,2
Caldwell,voter,1521,REP,U,UN,M,Age 41 - 65,3
Caldwell,voter,1528,DEM,W,NL,F,Age 26 - 40,24
Caldwell,voter,1528,UNA,W,NL,M,Age 18 - 25,35
Caldwell,voter,1521,DEM,W,NL,M,Age 18 - 25,18
Caldwell,voter,1500,REP,O,HL,M,Age 18 - 25,1
Caldwell,voter,1513,REP,B,NL,F,Age Over 66,1
Caldwell,voter,1517,UNA,U,NL,F,Age 26 - 40,1
Caldwell,voter,1508,DEM,U,UN,F,Age 18 - 25,1
Caldwell,voter,1518,UNA,W,NL,U,Age Over 66,1
Caldwell,voter,1518,DEM,O,HL,F,Age Over 66,1
Caldwell,voter,1505,UNA,U,UN,M,Age 26 - 40,1
Caldwell,voter,1521,UNA,B,NL,M,Age 41 - 65,1
Caldwell,voter,1514,REP,W,NL,M,Age 18 - 25,69
Caldwell,voter,1514,REP,W,UN,F,Age 26 - 40,13
Caldwell,voter,1527,REP,W,UN,F,Age 41 - 65,8
Caldwell,voter,1528,DEM,W,NL,M,Age 18 - 25,8
Caldwell,voter,1513,UNA,W,UN,M,Age Over 66,6
Caldwell,voter,1517,UNA,W,UN,M,Age Over 66,6
Caldwell,voter,1514,REP,W,NL,F,Age 26 - 40,134
Caldwell,voter,1512,REP,W,NL,M,Age 41 - 65,108
Caldwell,voter,1524,UNA,W,NL,U,Age 26 - 40,1
Caldwell,voter,1515,REP,U,HL,F,Age 41 - 65,1
Caldwell,voter,1516,DEM,W,NL,M,Age 18 - 25,4
Caldwell,voter,1505,LIB,W,NL,M,Age 41 - 65,2
Caldwell,voter,1518,REP,W,UN,F,Age 26 - 40,11
Caldwell,voter,1516,REP,O,NL,M,Age 41 - 65,1
Caldwell,voter,1522,REP,B,NL,F,Age 18 - 25,1
Caldwell,voter,1518,UNA,A,NL,M,Age 41 - 65,1
Caldwell,voter,1500,REP,W,HL,M,Age 26 - 40,1
Caldwell,voter,1505,REP,W,UN,F,Age Over 66,12
Caldwell,voter,1516,DEM,W,NL,F,Age 26 - 40,30
Caldwell,voter,1508,UNA,W,NL,M,Age 26 - 40,6
Caldwell,voter,1527,DEM,W,UN,M,Age 41 - 65,4
Caldwell,voter,1514,REP,A,NL,F,Age 26 - 40,1
Caldwell,voter,1501,UNA,B,NL,F,Age 18 - 25,1
Caldwell,voter,1508,UNA,W,UN,F,Age 26 - 40,6
Caldwell,voter,1501,LIB,W,NL,F,Age 41 - 65,1
Caldwell,voter,1506,UNA,M,UN,M,Age 41 - 65,1
Caldwell,voter,1513,DEM,O,NL,M,Age Over 66,1
Caldwell,voter,1521,UNA,W,NL,M,Age 18 - 25,56
Caldwell,voter,1517,DEM,B,NL,M,Age 26 - 40,2
Caldwell,voter,1508,UNA,B,UN,M,Age 18 - 25,1
Caldwell,voter,1513,UNA,A,UN,M,Age 41 - 65,1
Caldwell,voter,1512,UNA,W,NL,M,Age Over 66,20
Caldwell,voter,1521,DEM,W,UN,M,Age 26 - 40,5
Caldwell,voter,1508,UNA,W,UN,F,Age Over 66,3
Caldwell,voter,1515,REP,O,UN,M,Age Over 66,1
Caldwell,voter,1508,UNA,B,NL,M,Age 18 - 25,6
Caldwell,voter,1525,UNA,W,UN,M,Age 18 - 25,2
Caldwell,voter,1513,DEM,O,NL,M,Age 26 - 40,1
Caldwell,voter,1508,UNA,W,NL,M,Age Over 66,18
Caldwell,voter,1517,DEM,W,NL,M,Age 41 - 65,71
Caldwell,voter,1505,DEM,W,NL,F,Age 18 - 25,8
Caldwell,voter,1506,DEM,U,UN,M,Age Over 66,1
Caldwell,voter,1518,UNA,W,UN,F,Age Over 66,13
Caldwell,voter,1525,UNA,W,UN,F,Age 26 - 40,6
Caldwell,voter,1523,REP,U,UN,U,Age Over 66,1
Caldwell,voter,1501,REP,W,UN,M,Age 26 - 40,3
Caldwell,voter,1521,DEM,B,NL,F,Age 41 - 65,7
Caldwell,voter,1516,DEM,O,NL,F,Age 18 - 25,1
Caldwell,voter,1525,DEM,W,UN,F,Age Over 66,5
Caldwell,voter,1518,REP,U,UN,F,Age Over 66,1
Caldwell,voter,1522,DEM,B,NL,M,Age 26 - 40,3
Caldwell,voter,1508,DEM,B,NL,F,Age Over 66,44
Caldwell,voter,1505,REP,W,UN,F,Age 41 - 65,30
Caldwell,voter,1521,DEM,W,HL,M,Age Over 66,1
Caldwell,voter,1506,DEM,W,NL,M,Age Over 66,50
Caldwell,voter,1504,REP,W,NL,F,Age 18 - 25,60
Caldwell,voter,1501,DEM,O,HL,F,Age 18 - 25,1
Caldwell,voter,1527,DEM,B,UN,F,Age 18 - 25,1
Caldwell,voter,1514,UNA,O,NL,F,Age 18 - 25,2
Caldwell,voter,1517,REP,U,UN,M,Age 41 - 65,1
Caldwell,voter,1514,REP,W,UN,F,Age Over 66,20
Caldwell,voter,1516,UNA,B,UN,F,Age 41 - 65,2
Caldwell,voter,1500,REP,W,UN,U,Age 41 - 65,2
Caldwell,voter,1500,DEM,I,NL,F,Age 41 - 65,1
Caldwell,voter,1512,DEM,O,NL,F,Age 26 - 40,3
Caldwell,voter,1522,DEM,B,NL,M,Age Over 66,2
Caldwell,voter,1517,REP,I,NL,M,Age 41 - 65,2
Caldwell,voter,1516,DEM,M,NL,F,Age 18 - 25,3
Caldwell,voter,1527,DEM,W,NL,F,Age 26 - 40,13
Caldwell,voter,1517,UNA,W,UN,M,Age 26 - 40,6
Caldwell,voter,1525,REP,W,NL,M,Age 18 - 25,38
Caldwell,voter,1501,UNA,B,NL,M,Age 26 - 40,2
Caldwell,voter,1500,UNA,W,UN,M,Age 18 - 25,6
Caldwell,voter,1514,UNA,A,NL,F,Age 41 - 65,1
Caldwell,voter,1507,DEM,B,UN,M,Age 18 - 25,1
Caldwell,voter,1500,DEM,W,NL,F,Age 18 - 25,26
Caldwell,voter,1525,DEM,O,NL,F,Age Over 66,1
Caldwell,voter,1529,REP,O,HL,F,Age 26 - 40,1
Caldwell,voter,1501,LIB,U,UN,U,Age 26 - 40,1
Caldwell,voter,1505,REP,M,NL,F,Age 18 - 25,1
Caldwell,voter,1512,DEM,A,UN,F,Age 41 - 65,1
Caldwell,voter,1516,REP,U,UN,U,Age 41 - 65,1
Caldwell,voter,1504,UNA,W,UN,U,Age 18 - 25,3
Caldwell,voter,1516,DEM,B,NL,M,Age 41 - 65,54
Caldwell,voter,1522,UNA,W,UN,F,Age Over 66,9
Caldwell,voter,1519,UNA,W,UN,M,Age 41 - 65,10
Caldwell,voter,1527,REP,U,NL,M,Age 41 - 65,1
Caldwell,voter,1523,DEM,W,UN,M,Age 18 - 25,2
Caldwell,voter,1517,DEM,W,HL,F,Age 26 - 40,1
Caldwell,voter,1501,DEM,B,NL,F,Age 41 - 65,8
Caldwell,voter,1522,UNA,A,NL,M,Age 26 - 40,1
Caldwell,voter,1528,LIB,W,UN,M,Age 41 - 65,1
Caldwell,voter,1500,REP,O,HL,F,Age 41 - 65,1
Caldwell,voter,1519,UNA,B,NL,M,Age Over 66,1
Caldwell,voter,1500,DEM,B,UN,F,Age 41 - 65,12
Caldwell,voter,1521,UNA,W,UN,F,Age 18 - 25,5
Caldwell,voter,1514,DEM,W,HL,M,Age 41 - 65,1
Caldwell,voter,1529,DEM,M,UN,F,Age 18 - 25,1
Caldwell,voter,1512,REP,W,NL,F,Age 18 - 25,16
Caldwell,voter,1513,DEM,U,UN,F,Age Over 66,2
Caldwell,voter,1507,UNA,W,UN,F,Age Over 66,2
Caldwell,voter,1514,DEM,B,NL,F,Age 26 - 40,2
Caldwell,voter,1504,LIB,W,NL,M,Age 18 - 25,8
Caldwell,voter,1522,REP,W,NL,F,Age 41 - 65,327
Caldwell,voter,1504,UNA,U,UN,F,Age Over 66,1
Caldwell,voter,1514,UNA,B,UN,M,Age Over 66,1
Caldwell,voter,1500,REP,B,NL,M,Age Over 66,2
Caldwell,voter,1508,REP,W,UN,F,Age Over 66,4
Caldwell,voter,1529,UNA,A,NL,F,Age 26 - 40,1
Caldwell,voter,1529,DEM,W,NL,F,Age 26 - 40,59
Caldwell,voter,1500,REP,B,UN,F,Age Over 66,1
Caldwell,voter,1516,REP,A,NL,F,Age 41 - 65,2
Caldwell,voter,1506,DEM,W,UN,F,Age Over 66,10
Caldwell,voter,1507,UNA,W,UN,U,Age Over 66,2
Caldwell,voter,1513,DEM,W,UN,M,Age 41 - 65,10
Caldwell,voter,1528,REP,U,UN,F,Age Over 66,2
Caldwell,voter,1508,REP,U,UN,U,Age 26 - 40,1
Caldwell,voter,1515,REP,W,UN,U,Age Over 66,3
Caldwell,voter,1519,UNA,U,UN,M,Age 41 - 65,1
Caldwell,voter,1518,DEM,W,UN,M,Age 18 - 25,1
Caldwell,voter,1515,UNA,U,UN,M,Age 26 - 40,1
Caldwell,voter,1504,REP,W,UN,F,Age Over 66,23
Caldwell,voter,1527,UNA,U,UN,F,Age 18 - 25,1
Caldwell,voter,1525,DEM,U,HL,M,Age 41 - 65,1
Caldwell,voter,1505,UNA,W,NL,M,Age 41 - 65,106
Caldwell,voter,1527,LIB,W,NL,F,Age 18 - 25,2
Caldwell,voter,1500,DEM,W,NL,M,Age 26 - 40,51
Caldwell,voter,1528,REP,W,HL,M,Age 26 - 40,1
Caldwell,voter,1519,REP,W,NL,M,Age Over 66,65
Caldwell,voter,1506,UNA,U,UN,U,Age 41 - 65,1
Caldwell,voter,1525,UNA,W,NL,F,Age 18 - 25,33
Caldwell,voter,1519,REP,W,UN,U,Age 18 - 25,2
Caldwell,voter,1516,DEM,U,UN,F,Age Over 66,1
Caldwell,voter,1508,DEM,B,NL,F,Age 26 - 40,5
Caldwell,voter,1521,UNA,M,NL,F,Age 41 - 65,1
Caldwell,voter,1508,UNA,W,NL,F,Age 26 - 40,11
Caldwell,voter,1528,REP,W,NL,M,Age 18 - 25,24
Caldwell,voter,1528,DEM,U,NL,F,Age 26 - 40,1
Caldwell,voter,1528,REP,W,NL,F,Age 26 - 40,65
Caldwell,voter,1528,DEM,B,NL,F,Age 26 - 40,1
Caldwell,voter,1528,REP,U,UN,F,Age 26 - 40,1
Caldwell,voter,1513,UNA,W,NL,M,Age 18 - 25,51
Caldwell,voter,1529,DEM,I,NL,M,Age 41 - 65,1
Caldwell,voter,1513,UNA,U,UN,F,Age 26 - 40,1
Caldwell,voter,1528,DEM,W,UN,F,Age Over 66,5
Caldwell,voter,1517,UNA,W,UN,F,Age 18 - 25,3
Caldwell,voter,1521,LIB,W,NL,F,Age 18 - 25,5
Caldwell,voter,1512,DEM,B,NL,M,Age 26 - 40,23
Caldwell,voter,1524,DEM,W,UN,M,Age 41 - 65,8
Caldwell,voter,1522,UNA,U,UN,F,Age 26 - 40,2
Caldwell,voter,1524,DEM,B,NL,F,Age 18 - 25,1
Caldwell,voter,1514,DEM,W,UN,F,Age 18 - 25,2
Caldwell,voter,1505,DEM,O,HL,F,Age 26 - 40,5
Caldwell,voter,1504,DEM,W,UN,F,Age 18 - 25,1
Caldwell,voter,1529,DEM,W,UN,F,Age Over 66,15
Caldwell,voter,1504,LIB,W,NL,F,Age 41 - 65,1
Caldwell,voter,1508,DEM,B,UN,F,Age 18 - 25,4
Caldwell,voter,1504,DEM,U,HL,U,Age 18 - 25,1
Caldwell,voter,1507,REP,W,NL,F,Age 26 - 40,43
Caldwell,voter,1517,DEM,A,NL,F,Age 41 - 65,1
Caldwell,voter,1500,REP,M,UN,F,Age Over 66,1
Caldwell,voter,1521,REP,M,NL,M,Age 18 - 25,1
Caldwell,voter,1515,UNA,W,UN,M,Age 41 - 65,28
Caldwell,voter,1522,LIB,W,UN,F,Age 41 - 65,1
Caldwell,voter,1518,REP,W,NL,M,Age Over 66,241
Caldwell,voter,1504,UNA,O,HL,M,Age 41 - 65,2
Caldwell,voter,1504,UNA,W,UN,M,Age 41 - 65,37
Caldwell,voter,1524,UNA,M,NL,M,Age 26 - 40,1
Caldwell,voter,1514,UNA,O,HL,F,Age 26 - 40,1
Caldwell,voter,1519,UNA,W,UN,F,Age 18 - 25,2
Caldwell,voter,1525,DEM,B,NL,M,Age 26 - 40,2
Caldwell,voter,1513,DEM,U,UN,U,Age 26 - 40,1
Caldwell,voter,1501,UNA,O,HL,F,Age 18 - 25,1
Caldwell,voter,1513,DEM,W,NL,U,Age 26 - 40,1
Caldwell,voter,1522,REP,U,NL,F,Age 41 - 65,1
Caldwell,voter,1508,REP,W,NL,M,Age 18 - 25,4
Caldwell,voter,1522,REP,B,NL,M,Age 26 - 40,3
Caldwell,voter,1514,UNA,W,NL,M,Age Over 66,56
Caldwell,voter,1505,UNA,U,UN,U,Age 41 - 65,2
Caldwell,voter,1504,REP,W,UN,M,Age 41 - 65,39
Caldwell,voter,1528,DEM,W,UN,F,Age 18 - 25,2
Caldwell,voter,1518,DEM,O,HL,M,Age 18 - 25,1
Caldwell,voter,1529,DEM,B,UN,M,Age 26 - 40,12
Caldwell,voter,1523,DEM,U,UN,F,Age 26 - 40,2
Caldwell,voter,1512,UNA,B,NL,M,Age 18 - 25,8
Caldwell,voter,1516,DEM,U,NL,F,Age 18 - 25,1
Caldwell,voter,1523,DEM,W,NL,M,Age 18 - 25,8
Caldwell,voter,1522,UNA,W,NL,M,Age 18 - 25,43
Caldwell,voter,1508,UNA,W,NL,F,Age 18 - 25,9
Caldwell,voter,1517,UNA,W,NL,F,Age 26 - 40,56
Caldwell,voter,1528,DEM,B,NL,M,Age 41 - 65,3
Caldwell,voter,1505,LIB,O,HL,M,Age 26 - 40,1
Caldwell,voter,1500,LIB,W,NL,M,Age 41 - 65,1
Caldwell,voter,1508,DEM,B,UN,M,Age 26 - 40,5
Caldwell,voter,1504,REP,W,NL,M,Age Over 66,159
Caldwell,voter,1523,LIB,W,NL,M,Age 26 - 40,1
Caldwell,voter,1517,REP,O,HL,M,Age 18 - 25,1
Caldwell,voter,1513,DEM,W,HL,M,Age 26 - 40,2
Caldwell,voter,1512,REP,W,NL,M,Age 26 - 40,47
Caldwell,voter,1529,REP,W,UN,F,Age 41 - 65,24
Caldwell,voter,1505,REP,U,UN,U,Age 18 - 25,1
Caldwell,voter,1518,REP,U,UN,M,Age 18 - 25,1
Caldwell,voter,1505,REP,U,NL,F,Age 26 - 40,1
Caldwell,voter,1529,DEM,U,UN,M,Age Over 66,2
Caldwell,voter,1528,LIB,W,NL,M,Age 41 - 65,1
Caldwell,voter,1504,REP,B,UN,M,Age 18 - 25,1
Caldwell,voter,1519,UNA,W,HL,F,Age 41 - 65,1
Caldwell,voter,1518,REP,A,NL,F,Age 26 - 40,1
Caldwell,voter,1512,UNA,A,UN,F,Age 26 - 40,1
Caldwell,voter,1516,UNA,W,NL,F,Age 41 - 65,85
Caldwell,voter,1508,REP,W,NL,F,Age 26 - 40,4
Caldwell,voter,1512,DEM,B,NL,F,Age 18 - 25,12
Caldwell,voter,1524,REP,W,UN,F,Age 41 - 65,21
Caldwell,voter,1508,DEM,O,HL,F,Age 18 - 25,1
Caldwell,voter,1519,DEM,B,NL,M,Age 41 - 65,29
Caldwell,voter,1517,REP,W,UN,M,Age 41 - 65,12
Caldwell,voter,1504,UNA,U,HL,U,Age 41 - 65,1
Caldwell,voter,1521,DEM,W,NL,F,Age Over 66,142
Caldwell,voter,1515,UNA,O,HL,M,Age 41 - 65,1
Caldwell,voter,1522,UNA,W,HL,F,Age 41 - 65,1
Caldwell,voter,1500,UNA,B,UN,M,Age 26 - 40,3
Caldwell,voter,1522,UNA,W,NL,F,Age 26 - 40,119
Caldwell,voter,1528,UNA,W,NL,F,Age 41 - 65,75
Caldwell,voter,1518,UNA,B,UN,F,Age 41 - 65,1
Caldwell,voter,1528,UNA,W,HL,F,Age 18 - 25,1
Caldwell,voter,1523,DEM,B,UN,U,Age 41 - 65,1
Caldwell,voter,1508,DEM,M,UN,F,Age 26 - 40,3
Caldwell,voter,1519,DEM,O,UN,M,Age 26 - 40,1
Caldwell,voter,1513,REP,B,NL,M,Age 18 - 25,1
Caldwell,voter,1507,UNA,W,NL,M,Age Over 66,20
Caldwell,voter,1522,LIB,W,NL,M,Age 41 - 65,3
Caldwell,voter,1517,UNA,U,UN,F,Age 18 - 25,1
Caldwell,voter,1508,DEM,B,NL,M,Age 18 - 25,14
Caldwell,voter,1515,DEM,W,UN,F,Age 41 - 65,20
Caldwell,voter,1516,REP,W,NL,M,Age 18 - 25,7
Caldwell,voter,1514,UNA,M,HL,M,Age 18 - 25,1
Caldwell,voter,1528,DEM,W,NL,F,Age 26 - 40,30
Caldwell,voter,1501,REP,O,HL,F,Age 41 - 65,1
Caldwell,voter,1514,UNA,U,UN,U,Age 26 - 40,3
Caldwell,voter,1512,REP,W,UN,M,Age 18 - 25,2
Caldwell,voter,1524,DEM,A,NL,F,Age 41 - 65,1
Caldwell,voter,1515,UNA,U,UN,F,Age 18 - 25,1
Caldwell,voter,1504,UNA,W,NL,M,Age Over 66,67
Caldwell,voter,1504,DEM,W,HL,M,Age 41 - 65,1
Caldwell,voter,1508,REP,B,UN,F,Age 26 - 40,1
Caldwell,voter,1516,DEM,B,UN,U,Age 41 - 65,1
Caldwell,voter,1528,UNA,W,UN,M,Age 18 - 25,3
Caldwell,voter,1500,UNA,W,NL,F,Age 18 - 25,54
Caldwell,voter,1527,UNA,W,UN,M,Age 26 - 40,2
Caldwell,voter,1508,DEM,W,NL,F,Age 18 - 25,1
Caldwell,voter,1514,LIB,W,UN,M,Age 41 - 65,1
Caldwell,voter,1524,UNA,W,NL,F,Age 26 - 40,53
Caldwell,voter,1508,UNA,O,HL,M,Age 18 - 25,3
Caldwell,voter,1516,DEM,M,NL,M,Age 26 - 40,1
Caldwell,voter,1522,DEM,W,NL,F,Age 41 - 65,172
Caldwell,voter,1514,UNA,W,NL,F,Age 41 - 65,166
Caldwell,voter,1513,REP,W,NL,M,Age 41 - 65,341
Caldwell,voter,1518,DEM,M,NL,F,Age 26 - 40,1
Caldwell,voter,1506,REP,W,UN,U,Age 18 - 25,1
Caldwell,voter,1522,DEM,O,UN,U,Age 26 - 40,1
Caldwell,voter,1524,DEM,O,HL,M,Age 18 - 25,2
Caldwell,voter,1516,DEM,I,NL,M,Age Over 66,1
Caldwell,voter,1527,REP,W,UN,M,Age 18 - 25,2
Caldwell,voter,1524,UNA,B,NL,F,Age 18 - 25,2
Caldwell,voter,1515,DEM,B,NL,F,Age 26 - 40,2
Caldwell,voter,1515,REP,O,HL,F,Age 41 - 65,1
Caldwell,voter,1528,REP,W,UN,M,Age 41 - 65,21
Caldwell,voter,1500,DEM,W,UN,M,Age 26 - 40,10
Caldwell,voter,1528,DEM,O,HL,F,Age 18 - 25,2
Caldwell,voter,1512,DEM,U,UN,M,Age 26 - 40,1
Caldwell,voter,1508,DEM,B,NL,F,Age Over 66,11
Caldwell,voter,1507,DEM,W,UN,F,Age 18 - 25,4
Caldwell,voter,1501,UNA,W,UN,M,Age 41 - 65,11
Caldwell,voter,1528,DEM,W,UN,F,Age 41 - 65,9
Caldwell,voter,1500,UNA,O,NL,F,Age 41 - 65,2
Caldwell,voter,1508,DEM,B,NL,F,Age 26 - 40,28
Caldwell,voter,1512,UNA,U,NL,F,Age 26 - 40,1
Caldwell,voter,1524,UNA,O,HL,F,Age 18 - 25,1
Caldwell,voter,1519,UNA,O,NL,F,Age 41 - 65,1
Caldwell,voter,1522,DEM,U,UN,F,Age 41 - 65,2
Caldwell,voter,1522,DEM,M,NL,M,Age 26 - 40,2
Caldwell,voter,1508,DEM,O,HL,M,Age 18 - 25,4
Caldwell,voter,1506,UNA,W,HL,M,Age 41 - 65,1
Caldwell,voter,1505,DEM,O,NL,F,Age 41 - 65,2
Caldwell,voter,1522,DEM,B,UN,M,Age 26 - 40,3
Caldwell,voter,1508,UNA,B,UN,M,Age Over 66,1
Caldwell,voter,1505,UNA,W,UN,M,Age Over 66,5
Caldwell,voter,1513,REP,W,UN,F,Age 18 - 25,8
Caldwell,voter,1504,REP,O,HL,M,Age 41 - 65,2
Caldwell,voter,1508,LIB,O,HL,F,Age 26 - 40,1
Caldwell,voter,1523,LIB,W,NL,F,Age 18 - 25,2
Caldwell,voter,1515,REP,W,UN,U,Age 26 - 40,3
Caldwell,voter,1513,DEM,W,HL,F,Age 18 - 25,1
Caldwell,voter,1521,LIB,I,NL,M,Age 26 - 40,1
Caldwell,voter,1516,DEM,U,NL,M,Age 41 - 65,1
Caldwell,voter,1513,DEM,W,NL,M,Age 18 - 25,13
Caldwell,voter,1508,DEM,O,HL,F,Age 26 - 40,1
Caldwell,voter,1519,REP,W,NL,M,Age 41 - 65,129
Caldwell,voter,1523,DEM,W,NL,M,Age Over 66,62
Caldwell,voter,1514,REP,W,UN,U,Age 18 - 25,3
Caldwell,voter,1514,UNA,B,UN,M,Age 26 - 40,2
Caldwell,voter,1521,REP,I,NL,F,Age 41 - 65,1
Caldwell,voter,1527,DEM,W,NL,F,Age Over 66,36
Caldwell,voter,1514,DEM,O,HL,F,Age 26 - 40,1
